item_id,dim_code,n_passes,mode,mean,min,max
scev_val_fig_0282,MCu,1,1,1,1,1
scev_val_fig_0282,QLl,1,1,1,1,1
scev_val_fig_0282,QLq,1,1,1,1,1
scev_val_fig_0282,VL,1,1,1,1,1
scev_val_fig_0282,VO,1,1,1,1,1
scev_val_fig_0283,AS,1,2,2,2,2
scev_val_fig_0283,AT,1,3,3,3,3
scev_val_fig_0283,CL,1,0,0,0,0
scev_val_fig_0283,GS,1,0,0,0,0
scev_val_fig_0283,KNf,1,2,2,2,2
scev_val_fig_0283,MA,1,2,2,2,2
scev_val_fig_0283,MCr,1,1,1,1,1
scev_val_fig_0283,MCu,1,1,1,1,1
scev_val_fig_0283,QLl,1,1,1,1,1
scev_val_fig_0283,QLq,1,1,1,1,1
scev_val_fig_0283,VL,1,2,2,2,2
scev_val_fig_0283,VO,1,1,1,1,1
scev_val_fig_0284,AS,1,3,3,3,3
scev_val_fig_0284,AT,1,3,3,3,3
scev_val_fig_0284,CL,1,0,0,0,0
scev_val_fig_0284,GS,1,2,2,2,2
scev_val_fig_0284,KNf,1,1,1,1,1
scev_val_fig_0284,MA,1,3,3,3,3
scev_val_fig_0284,MCr,1,2,2,2,2
scev_val_fig_0284,MCu,1,2,2,2,2
scev_val_fig_0284,QLl,1,2,2,2,2
scev_val_fig_0284,QLq,1,2,2,2,2
scev_val_fig_0284,VL,1,2,2,2,2
scev_val_fig_0284,VO,1,1,1,1,1
scev_val_fig_0285,AS,1,3,3,3,3
scev_val_fig_0285,AT,1,3,3,3,3
scev_val_fig_0285,CL,1,0,0,0,0
scev_val_fig_0285,GS,1,0,0,0,0
scev_val_fig_0285,KNf,1,1,1,1,1
scev_val_fig_0285,MA,1,3,3,3,3
scev_val_fig_0285,MCr,1,2,2,2,2
scev_val_fig_0285,MCu,1,2,2,2,2
scev_val_fig_0285,QLl,1,1,1,1,1
scev_val_fig_0285,QLq,1,1,1,1,1
scev_val_fig_0285,VL,1,2,2,2,2
scev_val_fig_0285,VO,1,2,2,2,2
scev_val_fig_0286,AS,1,4,4,4,4
scev_val_fig_0286,AT,1,3,3,3,3
scev_val_fig_0286,CL,1,2,2,2,2
scev_val_fig_0286,GS,1,5,5,5,5
scev_val_fig_0286,KNf,1,2,2,2,2
scev_val_fig_0286,MA,1,3,3,3,3
scev_val_fig_0286,MCr,1,3,3,3,3
scev_val_fig_0286,MCu,1,3,3,3,3
scev_val_fig_0286,QLl,1,3,3,3,3
scev_val_fig_0286,QLq,1,3,3,3,3
scev_val_fig_0286,VL,1,3,3,3,3
scev_val_fig_0286,VO,1,2,2,2,2
scev_val_fig_0287,AS,1,3,3,3,3
scev_val_fig_0287,AT,1,3,3,3,3
scev_val_fig_0287,CL,1,1,1,1,1
scev_val_fig_0287,GS,1,2,2,2,2
scev_val_fig_0287,KNf,1,0,0,0,0
scev_val_fig_0287,MA,1,3,3,3,3
scev_val_fig_0287,MCr,1,3,3,3,3
scev_val_fig_0287,MCu,1,3,3,3,3
scev_val_fig_0287,QLl,1,3,3,3,3
scev_val_fig_0287,QLq,1,1,1,1,1
scev_val_fig_0287,VL,1,3,3,3,3
scev_val_fig_0287,VO,1,2,2,2,2
scev_val_fig_0288,AS,1,3,3,3,3
scev_val_fig_0288,AT,1,3,3,3,3
scev_val_fig_0288,CL,1,1,1,1,1
scev_val_fig_0288,GS,1,0,0,0,0
scev_val_fig_0288,KNf,1,2,2,2,2
scev_val_fig_0288,MA,1,2,2,2,2
scev_val_fig_0288,MCr,1,2,2,2,2
scev_val_fig_0288,MCu,1,2,2,2,2
scev_val_fig_0288,QLl,1,2,2,2,2
scev_val_fig_0288,QLq,1,2,2,2,2
scev_val_fig_0288,VL,1,2,2,2,2
scev_val_fig_0288,VO,1,2,2,2,2
scev_val_fig_0289,AS,1,3,3,3,3
scev_val_fig_0289,AT,1,3,3,3,3
scev_val_fig_0289,CL,1,0,0,0,0
scev_val_fig_0289,GS,1,0,0,0,0
scev_val_fig_0289,KNf,1,3,3,3,3
scev_val_fig_0289,MA,1,2,2,2,2
scev_val_fig_0289,MCr,1,2,2,2,2
scev_val_fig_0289,MCu,1,2,2,2,2
scev_val_fig_0289,QLl,1,1,1,1,1
scev_val_fig_0289,QLq,1,2,2,2,2
scev_val_fig_0289,VL,1,2,2,2,2
scev_val_fig_0289,VO,1,2,2,2,2
scev_val_fig_0290,AS,1,3,3,3,3
scev_val_fig_0290,AT,1,3,3,3,3
scev_val_fig_0290,CL,1,0,0,0,0
scev_val_fig_0290,GS,1,0,0,0,0
scev_val_fig_0290,KNf,1,1,1,1,1
scev_val_fig_0290,MA,1,3,3,3,3
scev_val_fig_0290,MCr,1,3,3,3,3
scev_val_fig_0290,MCu,1,3,3,3,3
scev_val_fig_0290,QLl,1,3,3,3,3
scev_val_fig_0290,QLq,1,1,1,1,1
scev_val_fig_0290,VL,1,2,2,2,2
scev_val_fig_0290,VO,1,2,2,2,2
scev_val_fig_0291,AS,1,3,3,3,3
scev_val_fig_0291,AT,1,3,3,3,3
scev_val_fig_0291,CL,1,0,0,0,0
scev_val_fig_0291,GS,1,0,0,0,0
scev_val_fig_0291,KNf,1,1,1,1,1
scev_val_fig_0291,MA,1,2,2,2,2
scev_val_fig_0291,MCr,1,2,2,2,2
scev_val_fig_0291,MCu,1,2,2,2,2
scev_val_fig_0291,QLl,1,2,2,2,2
scev_val_fig_0291,QLq,1,2,2,2,2
scev_val_fig_0291,VL,1,2,2,2,2
scev_val_fig_0291,VO,1,2,2,2,2
scev_val_fig_0292,AS,1,3,3,3,3
scev_val_fig_0292,AT,1,3,3,3,3
scev_val_fig_0292,CL,1,0,0,0,0
scev_val_fig_0292,GS,1,1,1,1,1
scev_val_fig_0292,KNf,1,1,1,1,1
scev_val_fig_0292,MA,1,4,4,4,4
scev_val_fig_0292,MCr,1,1,1,1,1
scev_val_fig_0292,MCu,1,1,1,1,1
scev_val_fig_0292,QLl,1,1,1,1,1
scev_val_fig_0292,QLq,1,2,2,2,2
scev_val_fig_0292,VL,1,2,2,2,2
scev_val_fig_0292,VO,1,2,2,2,2
scev_val_fig_0293,AS,1,2,2,2,2
scev_val_fig_0293,AT,1,3,3,3,3
scev_val_fig_0293,CL,1,0,0,0,0
scev_val_fig_0293,GS,1,1,1,1,1
scev_val_fig_0293,KNf,1,1,1,1,1
scev_val_fig_0293,MA,1,2,2,2,2
scev_val_fig_0293,MCr,1,2,2,2,2
scev_val_fig_0293,MCu,1,3,3,3,3
scev_val_fig_0293,QLl,1,2,2,2,2
scev_val_fig_0293,QLq,1,2,2,2,2
scev_val_fig_0293,VL,1,2,2,2,2
scev_val_fig_0293,VO,1,2,2,2,2
scev_val_fig_0294,AS,1,3,3,3,3
scev_val_fig_0294,AT,1,3,3,3,3
scev_val_fig_0294,CL,1,0,0,0,0
scev_val_fig_0294,GS,1,1,1,1,1
scev_val_fig_0294,KNf,1,1,1,1,1
scev_val_fig_0294,MA,1,2,2,2,2
scev_val_fig_0294,MCr,1,2,2,2,2
scev_val_fig_0294,MCu,1,3,3,3,3
scev_val_fig_0294,QLl,1,1,1,1,1
scev_val_fig_0294,QLq,1,1,1,1,1
scev_val_fig_0294,VL,1,4,4,4,4
scev_val_fig_0294,VO,1,1,1,1,1
scev_val_fig_0295,AS,1,2,2,2,2
scev_val_fig_0295,AT,1,3,3,3,3
scev_val_fig_0295,CL,1,1,1,1,1
scev_val_fig_0295,GS,1,1,1,1,1
scev_val_fig_0295,KNf,1,2,2,2,2
scev_val_fig_0295,MA,1,2,2,2,2
scev_val_fig_0295,MCr,1,2,2,2,2
scev_val_fig_0295,MCu,1,3,3,3,3
scev_val_fig_0295,QLl,1,1,1,1,1
scev_val_fig_0295,QLq,1,1,1,1,1
scev_val_fig_0295,VL,1,4,4,4,4
scev_val_fig_0295,VO,1,2,2,2,2
scev_val_fig_0297,AS,1,2,2,2,2
scev_val_fig_0297,AT,1,3,3,3,3
scev_val_fig_0297,CL,1,0,0,0,0
scev_val_fig_0297,GS,1,0,0,0,0
scev_val_fig_0297,KNf,1,2,2,2,2
scev_val_fig_0297,MA,1,2,2,2,2
scev_val_fig_0297,MCr,1,1,1,1,1
scev_val_fig_0297,MCu,1,2,2,2,2
scev_val_fig_0297,QLl,1,1,1,1,1
scev_val_fig_0297,QLq,1,1,1,1,1
scev_val_fig_0297,VL,1,2,2,2,2
scev_val_fig_0297,VO,1,2,2,2,2
scev_val_fig_0298,AS,1,2,2,2,2
scev_val_fig_0298,AT,1,3,3,3,3
scev_val_fig_0298,CL,1,1,1,1,1
scev_val_fig_0298,GS,1,0,0,0,0
scev_val_fig_0298,KNf,1,2,2,2,2
scev_val_fig_0298,MA,1,1,1,1,1
scev_val_fig_0298,MCr,1,2,2,2,2
scev_val_fig_0298,MCu,1,2,2,2,2
scev_val_fig_0298,QLl,1,2,2,2,2
scev_val_fig_0298,QLq,1,1,1,1,1
scev_val_fig_0298,VL,1,2,2,2,2
scev_val_fig_0298,VO,1,2,2,2,2
scev_val_fig_0299,AS,1,3,3,3,3
scev_val_fig_0299,AT,1,3,3,3,3
scev_val_fig_0299,CL,1,0,0,0,0
scev_val_fig_0299,GS,1,0,0,0,0
scev_val_fig_0299,KNf,1,4,4,4,4
scev_val_fig_0299,MA,1,3,3,3,3
scev_val_fig_0299,MCr,1,3,3,3,3
scev_val_fig_0299,MCu,1,3,3,3,3
scev_val_fig_0299,QLl,1,3,3,3,3
scev_val_fig_0299,QLq,1,2,2,2,2
scev_val_fig_0299,VL,1,2,2,2,2
scev_val_fig_0299,VO,1,2,2,2,2
scev_val_fig_0300,AS,1,2,2,2,2
scev_val_fig_0300,AT,1,3,3,3,3
scev_val_fig_0300,CL,1,0,0,0,0
scev_val_fig_0300,GS,1,0,0,0,0
scev_val_fig_0300,KNf,1,3,3,3,3
scev_val_fig_0300,MA,1,2,2,2,2
scev_val_fig_0300,MCr,1,2,2,2,2
scev_val_fig_0300,MCu,1,3,3,3,3
scev_val_fig_0300,QLl,1,1,1,1,1
scev_val_fig_0300,QLq,1,2,2,2,2
scev_val_fig_0300,VL,1,2,2,2,2
scev_val_fig_0300,VO,1,2,2,2,2
scev_val_fig_0302,AS,1,3,3,3,3
scev_val_fig_0302,AT,1,3,3,3,3
scev_val_fig_0302,CL,1,1,1,1,1
scev_val_fig_0302,GS,1,0,0,0,0
scev_val_fig_0302,KNf,1,1,1,1,1
scev_val_fig_0302,MA,1,4,4,4,4
scev_val_fig_0302,MCr,1,3,3,3,3
scev_val_fig_0302,MCu,1,3,3,3,3
scev_val_fig_0302,QLl,1,3,3,3,3
scev_val_fig_0302,QLq,1,2,2,2,2
scev_val_fig_0302,VL,1,2,2,2,2
scev_val_fig_0302,VO,1,2,2,2,2
scev_val_fig_0303,AS,1,3,3,3,3
scev_val_fig_0303,AT,1,3,3,3,3
scev_val_fig_0303,CL,1,1,1,1,1
scev_val_fig_0303,GS,1,0,0,0,0
scev_val_fig_0303,KNf,1,2,2,2,2
scev_val_fig_0303,MA,1,3,3,3,3
scev_val_fig_0303,MCr,1,3,3,3,3
scev_val_fig_0303,MCu,1,2,2,2,2
scev_val_fig_0303,QLl,1,3,3,3,3
scev_val_fig_0303,QLq,1,2,2,2,2
scev_val_fig_0303,VL,1,2,2,2,2
scev_val_fig_0303,VO,1,2,2,2,2
scev_val_fig_0304,AS,1,3,3,3,3
scev_val_fig_0304,AT,1,3,3,3,3
scev_val_fig_0304,CL,1,0,0,0,0
scev_val_fig_0304,GS,1,0,0,0,0
scev_val_fig_0304,KNf,1,3,3,3,3
scev_val_fig_0304,MA,1,2,2,2,2
scev_val_fig_0304,MCr,1,2,2,2,2
scev_val_fig_0304,MCu,1,2,2,2,2
scev_val_fig_0304,QLl,1,2,2,2,2
scev_val_fig_0304,QLq,1,2,2,2,2
scev_val_fig_0304,VL,1,2,2,2,2
scev_val_fig_0304,VO,1,2,2,2,2
scev_val_fig_1500,AS,1,3,3,3,3
scev_val_fig_1500,AT,1,3,3,3,3
scev_val_fig_1500,CL,1,1,1,1,1
scev_val_fig_1500,GS,1,2,2,2,2
scev_val_fig_1500,KNf,1,1,1,1,1
scev_val_fig_1500,MA,1,2,2,2,2
scev_val_fig_1500,MCr,1,3,3,3,3
scev_val_fig_1500,MCu,1,2,2,2,2
scev_val_fig_1500,QLl,1,2,2,2,2
scev_val_fig_1500,QLq,1,2,2,2,2
scev_val_fig_1500,VL,1,3,3,3,3
scev_val_fig_1500,VO,1,1,1,1,1
scev_val_fig_1501,AS,1,2,2,2,2
scev_val_fig_1501,AT,1,3,3,3,3
scev_val_fig_1501,CL,1,1,1,1,1
scev_val_fig_1501,GS,1,1,1,1,1
scev_val_fig_1501,KNf,1,1,1,1,1
scev_val_fig_1501,MA,1,1,1,1,1
scev_val_fig_1501,MCr,1,1,1,1,1
scev_val_fig_1501,MCu,1,1,1,1,1
scev_val_fig_1501,QLl,1,1,1,1,1
scev_val_fig_1501,QLq,1,1,1,1,1
scev_val_fig_1501,VL,1,2,2,2,2
scev_val_fig_1501,VO,1,1,1,1,1
scev_val_fig_1502,AS,1,2,2,2,2
scev_val_fig_1502,AT,1,3,3,3,3
scev_val_fig_1502,CL,1,1,1,1,1
scev_val_fig_1502,GS,1,2,2,2,2
scev_val_fig_1502,KNf,1,2,2,2,2
scev_val_fig_1502,MA,1,2,2,2,2
scev_val_fig_1502,MCr,1,1,1,1,1
scev_val_fig_1502,MCu,1,1,1,1,1
scev_val_fig_1502,QLl,1,1,1,1,1
scev_val_fig_1502,QLq,1,2,2,2,2
scev_val_fig_1502,VL,1,2,2,2,2
scev_val_fig_1502,VO,1,1,1,1,1
scev_val_fig_1503,AS,1,2,2,2,2
scev_val_fig_1503,AT,1,3,3,3,3
scev_val_fig_1503,CL,1,1,1,1,1
scev_val_fig_1503,GS,1,1,1,1,1
scev_val_fig_1503,KNf,1,2,2,2,2
scev_val_fig_1503,MA,1,1,1,1,1
scev_val_fig_1503,MCr,1,1,1,1,1
scev_val_fig_1503,MCu,1,1,1,1,1
scev_val_fig_1503,QLl,1,1,1,1,1
scev_val_fig_1503,QLq,1,2,2,2,2
scev_val_fig_1503,VL,1,1,1,1,1
scev_val_fig_1503,VO,1,2,2,2,2
scev_val_fig_1504,AS,1,2,2,2,2
scev_val_fig_1504,AT,1,3,3,3,3
scev_val_fig_1504,CL,1,0,0,0,0
scev_val_fig_1504,GS,1,0,0,0,0
scev_val_fig_1504,KNf,1,1,1,1,1
scev_val_fig_1504,MA,1,1,1,1,1
scev_val_fig_1504,MCr,1,2,2,2,2
scev_val_fig_1504,MCu,1,3,3,3,3
scev_val_fig_1504,QLl,1,1,1,1,1
scev_val_fig_1504,QLq,1,2,2,2,2
scev_val_fig_1504,VL,1,2,2,2,2
scev_val_fig_1504,VO,1,1,1,1,1
scev_val_fig_1505,AS,1,3,3,3,3
scev_val_fig_1505,AT,1,3,3,3,3
scev_val_fig_1505,CL,1,0,0,0,0
scev_val_fig_1505,GS,1,0,0,0,0
scev_val_fig_1505,KNf,1,1,1,1,1
scev_val_fig_1505,MA,1,2,2,2,2
scev_val_fig_1505,MCr,1,2,2,2,2
scev_val_fig_1505,MCu,1,3,3,3,3
scev_val_fig_1505,QLl,1,1,1,1,1
scev_val_fig_1505,QLq,1,1,1,1,1
scev_val_fig_1505,VL,1,2,2,2,2
scev_val_fig_1505,VO,1,1,1,1,1
scev_val_fig_1506,AS,1,3,3,3,3
scev_val_fig_1506,AT,1,3,3,3,3
scev_val_fig_1506,CL,1,0,0,0,0
scev_val_fig_1506,GS,1,0,0,0,0
scev_val_fig_1506,KNf,1,1,1,1,1
scev_val_fig_1506,MA,1,1,1,1,1
scev_val_fig_1506,MCr,1,2,2,2,2
scev_val_fig_1506,MCu,1,3,3,3,3
scev_val_fig_1506,QLl,1,1,1,1,1
scev_val_fig_1506,QLq,1,1,1,1,1
scev_val_fig_1506,VL,1,4,4,4,4
scev_val_fig_1506,VO,1,1,1,1,1
scev_val_fig_1508,AS,1,3,3,3,3
scev_val_fig_1508,AT,1,3,3,3,3
scev_val_fig_1508,CL,1,1,1,1,1
scev_val_fig_1508,GS,1,3,3,3,3
scev_val_fig_1508,KNf,1,2,2,2,2
scev_val_fig_1508,MA,1,4,4,4,4
scev_val_fig_1508,MCr,1,2,2,2,2
scev_val_fig_1508,MCu,1,2,2,2,2
scev_val_fig_1508,QLl,1,2,2,2,2
scev_val_fig_1508,QLq,1,2,2,2,2
scev_val_fig_1508,VL,1,2,2,2,2
scev_val_fig_1508,VO,1,2,2,2,2
scev_val_fig_1509,AS,1,1,1,1,1
scev_val_fig_1509,AT,1,3,3,3,3
scev_val_fig_1509,CL,1,0,0,0,0
scev_val_fig_1509,GS,1,0,0,0,0
scev_val_fig_1509,KNf,1,1,1,1,1
scev_val_fig_1509,MA,1,3,3,3,3
scev_val_fig_1509,MCr,1,2,2,2,2
scev_val_fig_1509,MCu,1,3,3,3,3
scev_val_fig_1509,QLl,1,1,1,1,1
scev_val_fig_1509,QLq,1,2,2,2,2
scev_val_fig_1509,VL,1,2,2,2,2
scev_val_fig_1509,VO,1,1,1,1,1
scev_val_fig_1510,AS,1,2,2,2,2
scev_val_fig_1510,AT,1,3,3,3,3
scev_val_fig_1510,CL,1,0,0,0,0
scev_val_fig_1510,GS,1,0,0,0,0
scev_val_fig_1510,KNf,1,1,1,1,1
scev_val_fig_1510,MA,1,1,1,1,1
scev_val_fig_1510,MCr,1,3,3,3,3
scev_val_fig_1510,MCu,1,3,3,3,3
scev_val_fig_1510,QLl,1,2,2,2,2
scev_val_fig_1510,QLq,1,2,2,2,2
scev_val_fig_1510,VL,1,2,2,2,2
scev_val_fig_1510,VO,1,1,1,1,1
scev_val_fig_1511,AS,1,3,3,3,3
scev_val_fig_1511,AT,1,3,3,3,3
scev_val_fig_1511,CL,1,0,0,0,0
scev_val_fig_1511,GS,1,0,0,0,0
scev_val_fig_1511,KNf,1,1,1,1,1
scev_val_fig_1511,MA,1,3,3,3,3
scev_val_fig_1511,MCr,1,2,2,2,2
scev_val_fig_1511,MCu,1,2,2,2,2
scev_val_fig_1511,QLl,1,2,2,2,2
scev_val_fig_1511,QLq,1,2,2,2,2
scev_val_fig_1511,VL,1,2,2,2,2
scev_val_fig_1511,VO,1,1,1,1,1
scev_val_fig_1512,AS,1,2,2,2,2
scev_val_fig_1512,AT,1,3,3,3,3
scev_val_fig_1512,CL,1,1,1,1,1
scev_val_fig_1512,GS,1,2,2,2,2
scev_val_fig_1512,KNf,1,1,1,1,1
scev_val_fig_1512,MA,1,1,1,1,1
scev_val_fig_1512,MCr,1,2,2,2,2
scev_val_fig_1512,MCu,1,3,3,3,3
scev_val_fig_1512,QLl,1,3,3,3,3
scev_val_fig_1512,QLq,1,2,2,2,2
scev_val_fig_1512,VL,1,2,2,2,2
scev_val_fig_1512,VO,1,1,1,1,1
scev_val_fig_1513,AS,1,2,2,2,2
scev_val_fig_1513,AT,1,3,3,3,3
scev_val_fig_1513,CL,1,0,0,0,0
scev_val_fig_1513,GS,1,0,0,0,0
scev_val_fig_1513,KNf,1,1,1,1,1
scev_val_fig_1513,MA,1,3,3,3,3
scev_val_fig_1513,MCr,1,1,1,1,1
scev_val_fig_1513,MCu,1,2,2,2,2
scev_val_fig_1513,QLl,1,2,2,2,2
scev_val_fig_1513,QLq,1,2,2,2,2
scev_val_fig_1513,VL,1,2,2,2,2
scev_val_fig_1513,VO,1,1,1,1,1
scev_val_fig_1514,AS,1,2,2,2,2
scev_val_fig_1514,AT,1,3,3,3,3
scev_val_fig_1514,CL,1,1,1,1,1
scev_val_fig_1514,GS,1,2,2,2,2
scev_val_fig_1514,KNf,1,2,2,2,2
scev_val_fig_1514,MA,1,1,1,1,1
scev_val_fig_1514,MCr,1,2,2,2,2
scev_val_fig_1514,MCu,1,2,2,2,2
scev_val_fig_1514,QLl,1,2,2,2,2
scev_val_fig_1514,QLq,1,1,1,1,1
scev_val_fig_1514,VL,1,2,2,2,2
scev_val_fig_1514,VO,1,1,1,1,1
scev_val_fig_1515,AS,1,2,2,2,2
scev_val_fig_1515,AT,1,3,3,3,3
scev_val_fig_1515,CL,1,0,0,0,0
scev_val_fig_1515,GS,1,0,0,0,0
scev_val_fig_1515,KNf,1,1,1,1,1
scev_val_fig_1515,MA,1,0,0,0,0
scev_val_fig_1515,MCr,1,2,2,2,2
scev_val_fig_1515,MCu,1,3,3,3,3
scev_val_fig_1515,QLl,1,1,1,1,1
scev_val_fig_1515,QLq,1,2,2,2,2
scev_val_fig_1515,VL,1,3,3,3,3
scev_val_fig_1515,VO,1,1,1,1,1
scev_val_fig_1516,AS,1,2,2,2,2
scev_val_fig_1516,AT,1,3,3,3,3
scev_val_fig_1516,CL,1,1,1,1,1
scev_val_fig_1516,GS,1,1,1,1,1
scev_val_fig_1516,KNf,1,2,2,2,2
scev_val_fig_1516,MA,1,2,2,2,2
scev_val_fig_1516,MCr,1,1,1,1,1
scev_val_fig_1516,MCu,1,1,1,1,1
scev_val_fig_1516,QLl,1,1,1,1,1
scev_val_fig_1516,QLq,1,1,1,1,1
scev_val_fig_1516,VL,1,2,2,2,2
scev_val_fig_1516,VO,1,1,1,1,1
scev_val_fig_1517,AS,1,2,2,2,2
scev_val_fig_1517,AT,1,3,3,3,3
scev_val_fig_1517,CL,1,1,1,1,1
scev_val_fig_1517,GS,1,2,2,2,2
scev_val_fig_1517,KNf,1,1,1,1,1
scev_val_fig_1517,MA,1,3,3,3,3
scev_val_fig_1517,MCr,1,3,3,3,3
scev_val_fig_1517,MCu,1,3,3,3,3
scev_val_fig_1517,QLl,1,2,2,2,2
scev_val_fig_1517,QLq,1,2,2,2,2
scev_val_fig_1517,VL,1,2,2,2,2
scev_val_fig_1517,VO,1,2,2,2,2
scev_val_fig_1518,AS,1,3,3,3,3
scev_val_fig_1518,AT,1,3,3,3,3
scev_val_fig_1518,CL,1,0,0,0,0
scev_val_fig_1518,GS,1,0,0,0,0
scev_val_fig_1518,KNf,1,3,3,3,3
scev_val_fig_1518,MA,1,3,3,3,3
scev_val_fig_1518,MCr,1,2,2,2,2
scev_val_fig_1518,MCu,1,3,3,3,3
scev_val_fig_1518,QLl,1,2,2,2,2
scev_val_fig_1518,QLq,1,2,2,2,2
scev_val_fig_1518,VL,1,2,2,2,2
scev_val_fig_1518,VO,1,1,1,1,1
scev_val_fig_1519,AS,1,2,2,2,2
scev_val_fig_1519,AT,1,3,3,3,3
scev_val_fig_1519,CL,1,0,0,0,0
scev_val_fig_1519,GS,1,0,0,0,0
scev_val_fig_1519,KNf,1,1,1,1,1
scev_val_fig_1519,MA,1,2,2,2,2
scev_val_fig_1519,MCr,1,2,2,2,2
scev_val_fig_1519,MCu,1,3,3,3,3
scev_val_fig_1519,QLl,1,2,2,2,2
scev_val_fig_1519,QLq,1,2,2,2,2
scev_val_fig_1519,VL,1,2,2,2,2
scev_val_fig_1519,VO,1,2,2,2,2
scev_val_fig_1521,AS,1,3,3,3,3
scev_val_fig_1521,AT,1,3,3,3,3
scev_val_fig_1521,CL,1,1,1,1,1
scev_val_fig_1521,GS,1,2,2,2,2
scev_val_fig_1521,KNf,1,1,1,1,1
scev_val_fig_1521,MA,1,3,3,3,3
scev_val_fig_1521,MCr,1,2,2,2,2
scev_val_fig_1521,MCu,1,2,2,2,2
scev_val_fig_1521,QLl,1,2,2,2,2
scev_val_fig_1521,QLq,1,2,2,2,2
scev_val_fig_1521,VL,1,2,2,2,2
scev_val_fig_1521,VO,1,2,2,2,2
scev_val_fig_1522,AS,1,2,2,2,2
scev_val_fig_1522,AT,1,3,3,3,3
scev_val_fig_1522,CL,1,1,1,1,1
scev_val_fig_1522,GS,1,2,2,2,2
scev_val_fig_1522,KNf,1,1,1,1,1
scev_val_fig_1522,MA,1,3,3,3,3
scev_val_fig_1522,MCr,1,2,2,2,2
scev_val_fig_1522,MCu,1,1,1,1,1
scev_val_fig_1522,QLl,1,2,2,2,2
scev_val_fig_1522,QLq,1,2,2,2,2
scev_val_fig_1522,VL,1,2,2,2,2
scev_val_fig_1522,VO,1,2,2,2,2
scev_val_fig_1523,AS,1,2,2,2,2
scev_val_fig_1523,AT,1,3,3,3,3
scev_val_fig_1523,CL,1,0,0,0,0
scev_val_fig_1523,GS,1,2,2,2,2
scev_val_fig_1523,KNf,1,1,1,1,1
scev_val_fig_1523,MA,1,4,4,4,4
scev_val_fig_1523,MCr,1,1,1,1,1
scev_val_fig_1523,MCu,1,2,2,2,2
scev_val_fig_1523,QLl,1,2,2,2,2
scev_val_fig_1523,QLq,1,2,2,2,2
scev_val_fig_1523,VL,1,1,1,1,1
scev_val_fig_1523,VO,1,2,2,2,2
scev_val_fig_1524,AS,1,2,2,2,2
scev_val_fig_1524,AT,1,3,3,3,3
scev_val_fig_1524,CL,1,1,1,1,1
scev_val_fig_1524,GS,1,3,3,3,3
scev_val_fig_1524,KNf,1,3,3,3,3
scev_val_fig_1524,MA,1,3,3,3,3
scev_val_fig_1524,MCr,1,2,2,2,2
scev_val_fig_1524,MCu,1,3,3,3,3
scev_val_fig_1524,QLl,1,2,2,2,2
scev_val_fig_1524,QLq,1,3,3,3,3
scev_val_fig_1524,VL,1,2,2,2,2
scev_val_fig_1524,VO,1,2,2,2,2
scev_val_fig_1525,AS,1,3,3,3,3
scev_val_fig_1525,AT,1,3,3,3,3
scev_val_fig_1525,CL,1,0,0,0,0
scev_val_fig_1525,GS,1,2,2,2,2
scev_val_fig_1525,KNf,1,1,1,1,1
scev_val_fig_1525,MA,1,3,3,3,3
scev_val_fig_1525,MCr,1,2,2,2,2
scev_val_fig_1525,MCu,1,3,3,3,3
scev_val_fig_1525,QLl,1,1,1,1,1
scev_val_fig_1525,QLq,1,2,2,2,2
scev_val_fig_1525,VL,1,4,4,4,4
scev_val_fig_1525,VO,1,1,1,1,1
scev_val_fig_1526,AS,1,3,3,3,3
scev_val_fig_1526,AT,1,3,3,3,3
scev_val_fig_1526,CL,1,1,1,1,1
scev_val_fig_1526,GS,1,1,1,1,1
scev_val_fig_1526,KNf,1,1,1,1,1
scev_val_fig_1526,MA,1,2,2,2,2
scev_val_fig_1526,MCr,1,2,2,2,2
scev_val_fig_1526,MCu,1,3,3,3,3
scev_val_fig_1526,QLl,1,2,2,2,2
scev_val_fig_1526,QLq,1,2,2,2,2
scev_val_fig_1526,VL,1,2,2,2,2
scev_val_fig_1526,VO,1,2,2,2,2
scev_val_fig_1527,AS,1,2,2,2,2
scev_val_fig_1527,AT,1,3,3,3,3
scev_val_fig_1527,CL,1,0,0,0,0
scev_val_fig_1527,GS,1,0,0,0,0
scev_val_fig_1527,KNf,1,3,3,3,3
scev_val_fig_1527,MA,1,2,2,2,2
scev_val_fig_1527,MCr,1,2,2,2,2
scev_val_fig_1527,MCu,1,1,1,1,1
scev_val_fig_1527,QLl,1,1,1,1,1
scev_val_fig_1527,QLq,1,2,2,2,2
scev_val_fig_1527,VL,1,2,2,2,2
scev_val_fig_1527,VO,1,1,1,1,1
scev_val_fig_1528,AS,1,3,3,3,3
scev_val_fig_1528,AT,1,3,3,3,3
scev_val_fig_1528,CL,1,1,1,1,1
scev_val_fig_1528,GS,1,1,1,1,1
scev_val_fig_1528,KNf,1,0,0,0,0
scev_val_fig_1528,MA,1,4,4,4,4
scev_val_fig_1528,MCr,1,2,2,2,2
scev_val_fig_1528,MCu,1,3,3,3,3
scev_val_fig_1528,QLl,1,1,1,1,1
scev_val_fig_1528,QLq,1,1,1,1,1
scev_val_fig_1528,VL,1,2,2,2,2
scev_val_fig_1528,VO,1,2,2,2,2
scev_val_fig_1529,AS,1,2,2,2,2
scev_val_fig_1529,AT,1,3,3,3,3
scev_val_fig_1529,CL,1,1,1,1,1
